Scenario,Station,Index,n_models_available,n_sig_increasing,n_sig_decreasing,n_non_sig,median_sen_slope,median_Z,median_p_descriptive_only,sign_agreement_pct,sig_agreement_pct
SSP5-8.5,351005,CWD,7,2,1,4,0.0,1.6560447064266626,0.06081349990111865,42.857142857142854,57.142857142857146
SSP5-8.5,351005,PRCPTOT,7,1,1,5,-0.4337500000000034,-0.1948559069406947,0.5425137347688904,57.142857142857146,71.42857142857143
SSP5-8.5,351005,R10mm,7,1,2,4,0.1,0.8042783132716051,0.11983724157015566,57.142857142857146,57.142857142857146
SSP5-8.5,351005,R20mm,7,2,1,4,0.0,-0.5356025212893861,0.12244015387243516,42.857142857142854,57.142857142857146
SSP5-8.5,351005,R50mm,7,1,2,4,0.0,-0.9974166476828011,0.10277009780583132,85.71428571428571,57.142857142857146
SSP5-8.5,351005,R95p,7,1,2,4,-3.079411764705884,-0.6966154035132893,0.0670333818016471,71.42857142857143,57.142857142857146
SSP5-8.5,351005,R99p,7,1,0,6,0.0,-0.354817452729234,0.2067383109753138,85.71428571428571,85.71428571428571
SSP5-8.5,351005,Rx1day,7,1,2,4,-0.10749999999999993,-0.3783869966899497,0.6675368540475685,71.42857142857143,57.142857142857146
SSP5-8.5,351005,Rx5day,7,1,1,5,-0.7884210526315814,-1.6545468543027737,0.0964537317327868,71.42857142857143,71.42857142857143
SSP5-8.5,351005,SDII,7,1,4,2,-0.062318422318422426,-2.014096432751703,0.003957511110326736,71.42857142857143,57.142857142857146
